set_id,timestamp,mote_id,has_fault_type,light,temperature
68,'2004-03-03T16:29:57',29,0,323.84,29.632
68,'2004-03-03T16:30:56',29,0,323.84,29.72
68,'2004-03-03T16:31:27',29,0,323.84,29.73
68,'2004-03-03T16:31:56',29,0,323.84,29.73
68,'2004-03-03T16:32:31',29,0,323.84,29.73
68,'2004-03-03T16:33:27',29,0,323.84,29.71
68,'2004-03-03T16:34:57',29,0,323.84,29.671
68,'2004-03-03T16:35:26',29,0,323.84,29.661
68,'2004-03-03T16:35:57',29,0,323.84,29.641
68,'2004-03-03T16:37:57',29,0,323.84,29.573
68,'2004-03-03T16:38:26',29,0,309.12,29.543
68,'2004-03-03T16:38:56',29,0,309.12,29.534
68,'2004-03-03T16:39:26',29,0,309.12,29.553
68,'2004-03-03T16:40:27',29,0,309.12,29.592
68,'2004-03-03T16:42:26',29,0,309.12,29.69
68,'2004-03-03T16:46:27',29,0,309.12,29.583
68,'2004-03-03T16:47:26',29,0,309.12,29.622
68,'2004-03-03T16:47:56',29,0,294.4,29.632
68,'2004-03-03T16:48:26',29,0,294.4,29.534
68,'2004-03-03T16:49:31',29,0,294.4,29.514
68,'2004-03-03T16:49:57',29,0,294.4,29.524
68,'2004-03-03T16:50:26',29,0,294.4,29.465
68,'2004-03-03T16:50:56',29,0,294.4,29.416
68,'2004-03-03T16:51:27',29,0,294.4,29.436
68,'2004-03-03T16:52:02',29,0,294.4,29.406
68,'2004-03-03T16:52:27',29,0,294.4,29.416
68,'2004-03-03T16:53:27',29,0,294.4,29.387
68,'2004-03-03T16:54:27',29,0,294.4,29.426
68,'2004-03-03T16:55:57',29,0,279.68,29.328
68,'2004-03-03T16:56:27',29,0,279.68,29.21
68,'2004-03-03T16:57:26',29,0,279.68,29.21
68,'2004-03-03T16:57:57',29,0,279.68,29.289
68,'2004-03-03T16:59:26',29,0,279.68,29.455
68,'2004-03-03T17:00:26',29,0,279.68,29.592
68,'2004-03-03T17:00:57',29,0,279.68,29.475
68,'2004-03-03T17:01:26',29,0,279.68,29.387
68,'2004-03-03T17:02:27',29,0,279.68,29.455
68,'2004-03-03T17:02:58',29,0,279.68,29.455
68,'2004-03-03T17:03:29',29,0,279.68,29.494
68,'2004-03-03T17:03:57',29,0,279.68,29.367
68,'2004-03-03T17:04:26',29,0,279.68,29.426
68,'2004-03-03T17:04:56',29,0,279.68,29.416
68,'2004-03-03T17:05:26',29,0,264.96,29.416
68,'2004-03-03T17:05:56',29,0,279.68,29.416
68,'2004-03-03T17:06:26',29,0,279.68,29.396
68,'2004-03-03T17:07:56',29,0,279.68,29.279
68,'2004-03-03T17:08:27',29,0,279.68,29.308
68,'2004-03-03T17:09:27',29,0,279.68,29.298
68,'2004-03-03T17:09:57',29,0,264.96,29.338
68,'2004-03-03T17:10:27',29,0,264.96,29.406
68,'2004-03-03T17:10:56',29,0,264.96,29.416
68,'2004-03-03T17:11:56',29,0,264.96,29.347
68,'2004-03-03T17:12:26',29,0,264.96,29.406
68,'2004-03-03T17:15:26',29,0,264.96,29.602
68,'2004-03-03T17:15:57',29,0,264.96,29.563
68,'2004-03-03T17:16:26',29,0,264.96,29.553
68,'2004-03-03T17:16:57',29,0,250.24,29.553
68,'2004-03-03T17:17:27',29,0,250.24,29.534
68,'2004-03-03T17:18:57',29,0,250.24,29.485
68,'2004-03-03T17:19:28',29,0,250.24,29.494
68,'2004-03-03T17:20:56',29,0,250.24,29.406
68,'2004-03-03T17:22:26',29,0,250.24,29.338
68,'2004-03-03T17:23:57',29,0,250.24,29.249
68,'2004-03-03T17:24:27',29,0,250.24,29.269
68,'2004-03-03T17:24:56',29,0,250.24,29.279
68,'2004-03-03T17:25:56',29,0,250.24,29.347
68,'2004-03-03T17:26:56',29,0,250.24,29.426
68,'2004-03-03T17:27:27',29,0,235.52,29.436
68,'2004-03-03T17:27:57',29,0,235.52,29.465
68,'2004-03-03T17:28:56',29,0,235.52,29.524
68,'2004-03-03T17:29:26',29,0,235.52,29.524
68,'2004-03-03T17:30:56',29,0,235.52,29.563
68,'2004-03-03T17:31:27',29,0,235.52,29.573
68,'2004-03-03T17:32:27',29,0,235.52,29.573
68,'2004-03-03T17:34:26',29,0,235.52,29.494
68,'2004-03-03T17:34:56',29,0,235.52,29.455
68,'2004-03-03T17:35:56',29,0,235.52,29.396
68,'2004-03-03T17:36:26',29,0,235.52,29.406
68,'2004-03-03T17:36:56',29,0,235.52,29.367
68,'2004-03-03T17:37:26',29,0,235.52,29.367
68,'2004-03-03T17:37:56',29,0,224.48,29.328
68,'2004-03-03T17:38:57',29,0,224.48,29.338
68,'2004-03-03T17:39:27',29,0,224.48,29.328
68,'2004-03-03T17:39:57',29,0,224.48,29.347
68,'2004-03-03T17:40:27',29,0,224.48,29.377
68,'2004-03-03T17:41:27',29,0,224.48,29.367
68,'2004-03-03T17:41:57',29,0,217.12,29.377
68,'2004-03-03T17:42:26',29,0,217.12,29.406
68,'2004-03-03T17:42:56',29,0,217.12,29.416
68,'2004-03-03T17:44:57',29,0,217.12,29.328
68,'2004-03-03T17:45:27',29,0,217.12,29.21
68,'2004-03-03T17:46:56',29,0,209.76,29.161
68,'2004-03-03T17:47:27',29,0,209.76,28.995
68,'2004-03-03T17:47:57',29,0,209.76,28.965
68,'2004-03-03T17:48:57',29,0,209.76,28.887
68,'2004-03-03T17:49:26',29,0,209.76,28.867
68,'2004-03-03T17:49:57',29,0,209.76,28.848
68,'2004-03-03T17:50:26',29,0,202.4,28.867
68,'2004-03-03T17:50:57',29,0,202.4,28.867
68,'2004-03-03T17:51:56',29,0,202.4,28.867
68,'2004-03-03T17:52:27',29,0,202.4,28.887
68,'2004-03-03T17:53:26',29,0,202.4,28.955
68,'2004-03-03T17:54:26',29,0,202.4,29.073
68,'2004-03-03T17:55:27',29,0,202.4,29.122
68,'2004-03-03T17:55:56',29,0,195.04,29.151
68,'2004-03-03T17:56:26',29,0,202.4,29.181
68,'2004-03-03T17:56:56',29,0,202.4,29.2
68,'2004-03-03T17:57:26',29,0,202.4,29.23
68,'2004-03-03T17:57:57',29,0,195.04,29.259
68,'2004-03-03T17:58:27',29,0,195.04,29.279
68,'2004-03-03T17:58:56',29,0,195.04,29.24
68,'2004-03-03T17:59:57',29,0,195.04,29.23
68,'2004-03-03T18:00:27',29,0,195.04,29.23
68,'2004-03-03T18:01:26',29,0,195.04,29.142
68,'2004-03-03T18:01:57',29,0,187.68,28.789
68,'2004-03-03T18:02:26',29,0,187.68,28.162
68,'2004-03-03T18:03:57',29,0,187.68,26.574
68,'2004-03-03T18:04:57',29,0,187.68,25.947
68,'2004-03-03T18:05:27',29,0,187.68,25.819
68,'2004-03-03T18:05:57',29,0,187.68,25.594
68,'2004-03-03T18:06:27',29,0,187.68,25.467
68,'2004-03-03T18:06:57',29,0,187.68,25.339
68,'2004-03-03T18:07:26',29,0,187.68,25.241
68,'2004-03-03T18:07:56',29,0,187.68,25.163
68,'2004-03-03T18:08:57',29,0,187.68,25.016
68,'2004-03-03T18:09:27',29,0,187.68,24.947
68,'2004-03-03T18:09:56',29,0,187.68,24.888
68,'2004-03-03T18:10:26',29,0,187.68,24.83
68,'2004-03-03T18:10:56',29,0,187.68,24.79
68,'2004-03-03T18:11:27',29,0,187.68,24.732
68,'2004-03-03T18:11:56',29,0,187.68,24.683
68,'2004-03-03T18:12:26',29,0,187.68,24.643
68,'2004-03-03T18:12:56',29,0,187.68,24.614
68,'2004-03-03T18:13:27',29,0,187.68,24.604
68,'2004-03-03T18:13:57',29,0,187.68,24.585
68,'2004-03-03T18:14:26',29,0,187.68,24.585
68,'2004-03-03T18:14:57',29,0,187.68,24.555
68,'2004-03-03T18:15:27',29,0,187.68,24.536
68,'2004-03-03T18:15:56',29,0,187.68,24.526
68,'2004-03-03T18:17:27',29,0,180.32,24.477
68,'2004-03-03T18:17:57',29,0,180.32,24.457
68,'2004-03-03T18:18:26',29,0,180.32,24.457
68,'2004-03-03T18:18:56',29,0,180.32,24.447
68,'2004-03-03T18:19:26',29,0,180.32,24.428
68,'2004-03-03T18:19:57',29,0,180.32,24.428
68,'2004-03-03T18:20:26',29,0,180.32,24.418
68,'2004-03-03T18:20:56',29,0,187.68,24.418
68,'2004-03-03T18:21:27',29,0,180.32,24.389
68,'2004-03-03T18:22:26',29,0,180.32,24.359
68,'2004-03-03T18:22:57',29,0,180.32,24.32
68,'2004-03-03T18:23:26',29,0,180.32,24.212
68,'2004-03-03T18:23:57',29,0,180.32,24.202
68,'2004-03-03T18:24:27',29,0,180.32,24.232
68,'2004-03-03T18:24:56',29,0,180.32,24.251
68,'2004-03-03T18:25:27',29,0,180.32,24.261
68,'2004-03-03T18:26:27',29,0,180.32,24.222
68,'2004-03-03T18:27:27',29,0,180.32,24.193
68,'2004-03-03T18:27:56',29,0,180.32,24.193
68,'2004-03-03T18:29:26',29,0,180.32,24.173
68,'2004-03-03T18:29:57',29,0,180.32,24.183
68,'2004-03-03T18:30:57',29,0,180.32,24.173
68,'2004-03-03T18:31:57',29,0,180.32,24.163
68,'2004-03-03T18:32:56',29,0,180.32,24.134
68,'2004-03-03T18:33:57',29,0,180.32,24.114
68,'2004-03-03T18:34:27',29,0,180.32,24.095
68,'2004-03-03T18:34:56',29,0,180.32,24.085
68,'2004-03-03T18:35:27',29,0,180.32,24.075
68,'2004-03-03T18:35:57',29,0,180.32,24.065
68,'2004-03-03T18:36:26',29,0,180.32,24.065
68,'2004-03-03T18:36:56',29,0,180.32,24.046
68,'2004-03-03T18:37:57',29,0,180.32,24.026
68,'2004-03-03T18:39:27',29,0,180.32,23.997
68,'2004-03-03T18:39:57',29,0,180.32,23.997
68,'2004-03-03T18:40:56',29,0,180.32,23.987
68,'2004-03-03T18:42:27',29,0,180.32,23.948
68,'2004-03-03T18:42:57',29,0,180.32,23.938
68,'2004-03-03T18:43:56',29,0,180.32,23.899
68,'2004-03-03T18:44:26',29,0,180.32,23.869
68,'2004-03-03T18:44:57',29,0,180.32,23.859
68,'2004-03-03T18:45:26',29,0,180.32,23.859
68,'2004-03-03T18:45:57',29,0,180.32,23.85
68,'2004-03-03T18:46:56',29,0,187.68,23.83
68,'2004-03-03T18:47:56',29,0,180.32,23.81
68,'2004-03-03T18:48:26',29,0,180.32,23.801
68,'2004-03-03T18:49:27',29,0,187.68,23.771
68,'2004-03-03T18:49:56',29,0,180.32,23.771
68,'2004-03-03T18:50:27',29,0,187.68,23.761
68,'2004-03-03T18:50:57',29,0,187.68,23.752
68,'2004-03-03T18:51:57',29,0,187.68,23.654
68,'2004-03-03T18:52:26',29,0,187.68,23.614
68,'2004-03-03T18:53:27',29,0,187.68,23.624
68,'2004-03-03T18:53:56',29,0,187.68,23.624
68,'2004-03-03T18:54:26',29,0,187.68,23.634
68,'2004-03-03T18:54:57',29,0,187.68,23.634
68,'2004-03-03T18:55:26',29,0,187.68,23.644
68,'2004-03-03T18:55:56',29,0,187.68,23.663
68,'2004-03-03T18:56:26',29,0,187.68,23.673
68,'2004-03-03T18:56:56',29,0,187.68,23.673
68,'2004-03-03T18:57:26',29,0,187.68,23.663
68,'2004-03-03T18:58:27',29,0,187.68,23.663
68,'2004-03-03T18:58:57',29,0,187.68,23.663
68,'2004-03-03T18:59:27',29,0,187.68,23.654
68,'2004-03-03T18:59:56',29,0,187.68,23.663
68,'2004-03-03T19:00:26',29,0,187.68,23.673
68,'2004-03-03T19:00:57',29,0,187.68,23.673
68,'2004-03-03T19:01:56',29,0,187.68,23.654
68,'2004-03-03T19:03:27',29,0,187.68,23.634
68,'2004-03-03T19:03:57',29,0,187.68,23.634
68,'2004-03-03T19:04:26',29,0,187.68,23.614
68,'2004-03-03T19:04:57',29,0,187.68,23.614
68,'2004-03-03T19:05:27',29,0,187.68,23.595
68,'2004-03-03T19:05:57',29,0,187.68,23.595
68,'2004-03-03T19:06:26',29,0,187.68,23.585
68,'2004-03-03T19:06:57',29,0,187.68,23.575
68,'2004-03-03T19:07:26',29,0,187.68,23.565
68,'2004-03-03T19:07:56',29,0,187.68,23.556
68,'2004-03-03T19:08:26',29,0,187.68,23.556
68,'2004-03-03T19:08:57',29,0,187.68,23.556
68,'2004-03-03T19:09:27',29,0,187.68,23.546
68,'2004-03-03T19:11:26',29,0,187.68,23.526
68,'2004-03-03T19:12:57',29,0,187.68,23.507
68,'2004-03-03T19:13:27',29,0,187.68,23.477
68,'2004-03-03T19:13:57',29,0,187.68,23.428
68,'2004-03-03T19:14:26',29,0,187.68,23.409
68,'2004-03-03T19:15:26',29,0,187.68,23.399
68,'2004-03-03T19:15:57',29,0,187.68,23.418
68,'2004-03-03T19:16:27',29,0,187.68,23.438
68,'2004-03-03T19:16:57',29,0,187.68,23.458
68,'2004-03-03T19:17:26',29,0,187.68,23.458
68,'2004-03-03T19:17:57',29,0,187.68,23.448
68,'2004-03-03T19:18:27',29,0,187.68,23.448
68,'2004-03-03T19:19:27',29,0,187.68,23.438
68,'2004-03-03T19:19:57',29,0,187.68,23.438
68,'2004-03-03T19:20:26',29,0,187.68,23.428
68,'2004-03-03T19:20:56',29,0,187.68,23.418
68,'2004-03-03T19:21:27',29,0,187.68,23.409
68,'2004-03-03T19:21:57',29,0,187.68,23.409
68,'2004-03-03T19:23:27',29,0,187.68,23.399
68,'2004-03-03T19:23:57',29,0,187.68,23.379
68,'2004-03-03T19:24:57',29,0,187.68,23.35
68,'2004-03-03T19:25:26',29,0,187.68,23.35
68,'2004-03-03T19:25:56',29,0,187.68,23.35
68,'2004-03-03T19:26:56',29,0,187.68,23.32
68,'2004-03-03T19:27:26',29,0,187.68,23.301
68,'2004-03-03T19:28:26',29,0,187.68,23.301
68,'2004-03-03T19:28:57',29,0,187.68,23.271
68,'2004-03-03T19:29:27',29,0,187.68,23.301
68,'2004-03-03T19:30:26',29,0,187.68,23.252
68,'2004-03-03T19:31:27',29,0,187.68,23.252
68,'2004-03-03T19:31:56',29,0,187.68,23.271
68,'2004-03-03T19:32:57',29,0,187.68,23.281
68,'2004-03-03T19:33:27',29,0,187.68,23.262
68,'2004-03-03T19:33:56',29,0,187.68,23.242
68,'2004-03-03T19:34:26',29,0,187.68,23.203
68,'2004-03-03T19:34:57',29,0,187.68,23.193
68,'2004-03-03T19:35:27',29,0,187.68,23.203
68,'2004-03-03T19:36:27',29,0,187.68,23.173
68,'2004-03-03T19:37:57',29,0,187.68,23.173
68,'2004-03-03T19:38:26',29,0,187.68,23.164
68,'2004-03-03T19:39:56',29,0,187.68,23.134
68,'2004-03-03T19:40:27',29,0,187.68,23.134
68,'2004-03-03T19:40:56',29,0,187.68,23.124
68,'2004-03-03T19:41:27',29,0,187.68,23.105
68,'2004-03-03T19:41:57',29,0,187.68,23.085
68,'2004-03-03T19:42:26',29,0,187.68,23.085
68,'2004-03-03T19:43:27',29,0,187.68,23.056
68,'2004-03-03T19:43:57',29,0,187.68,23.036
68,'2004-03-03T19:44:27',29,0,187.68,23.046
68,'2004-03-03T19:45:26',29,0,187.68,23.026
68,'2004-03-03T19:45:56',29,0,187.68,23.007
68,'2004-03-03T19:46:27',29,0,187.68,23.007
68,'2004-03-03T19:46:56',29,0,187.68,22.997
68,'2004-03-03T19:48:27',29,0,187.68,22.958
68,'2004-03-03T19:48:56',29,0,187.68,22.958
68,'2004-03-03T19:49:27',29,0,187.68,22.938
68,'2004-03-03T19:49:56',29,0,187.68,22.919
68,'2004-03-03T19:50:27',29,0,187.68,22.909
68,'2004-03-03T19:50:56',29,0,187.68,22.899
68,'2004-03-03T19:52:57',29,0,187.68,22.879
68,'2004-03-03T19:54:26',29,0,187.68,22.879
68,'2004-03-03T19:54:57',29,0,187.68,22.879
68,'2004-03-03T19:55:27',29,0,187.68,22.86
68,'2004-03-03T19:56:57',29,0,187.68,22.781
68,'2004-03-03T19:57:27',29,0,187.68,22.791
68,'2004-03-03T19:58:27',29,0,187.68,22.811
68,'2004-03-03T19:58:56',29,0,187.68,22.821
68,'2004-03-03T19:59:57',29,0,187.68,22.83
68,'2004-03-03T20:00:26',29,0,187.68,22.821
68,'2004-03-03T20:00:56',29,0,187.68,22.83
68,'2004-03-03T20:01:56',29,0,187.68,22.821
68,'2004-03-03T20:02:27',29,0,187.68,22.811
68,'2004-03-03T20:03:26',29,0,187.68,22.811
68,'2004-03-03T20:04:27',29,0,187.68,22.811
68,'2004-03-03T20:05:27',29,0,187.68,22.791
68,'2004-03-03T20:06:27',29,0,187.68,22.772
68,'2004-03-03T20:06:57',29,0,187.68,22.772
68,'2004-03-03T20:08:26',29,0,187.68,22.703
68,'2004-03-03T20:09:27',29,0,187.68,22.703
68,'2004-03-03T20:10:27',29,0,187.68,22.693
68,'2004-03-03T20:10:57',29,0,187.68,22.693
68,'2004-03-03T20:11:56',29,0,187.68,22.693
68,'2004-03-03T20:12:27',29,0,187.68,22.703
68,'2004-03-03T20:12:56',29,0,187.68,22.664
68,'2004-03-03T20:13:27',29,0,187.68,22.664
68,'2004-03-03T20:13:57',29,0,187.68,22.654
68,'2004-03-03T20:14:26',29,0,187.68,22.693
68,'2004-03-03T20:15:56',29,0,187.68,22.693
68,'2004-03-03T20:16:26',29,0,187.68,22.703
68,'2004-03-03T20:16:56',29,0,187.68,22.713
68,'2004-03-03T20:17:26',29,0,187.68,22.723
68,'2004-03-03T20:17:57',29,0,187.68,22.713
68,'2004-03-03T20:18:26',29,0,187.68,22.693
68,'2004-03-03T20:18:57',29,0,187.68,22.703
68,'2004-03-03T20:19:27',29,0,187.68,22.693
68,'2004-03-03T20:19:57',29,0,187.68,22.693
68,'2004-03-03T20:20:29',29,0,187.68,22.683
68,'2004-03-03T20:20:56',29,0,187.68,22.683
68,'2004-03-03T20:21:27',29,0,187.68,22.693
68,'2004-03-03T20:22:27',29,0,187.68,22.674
68,'2004-03-03T20:22:57',29,0,187.68,22.654
68,'2004-03-03T20:23:26',29,0,187.68,22.644
68,'2004-03-03T20:23:57',29,0,187.68,22.634
68,'2004-03-03T20:24:27',29,0,187.68,22.634
68,'2004-03-03T20:24:56',29,0,187.68,22.615
68,'2004-03-03T20:25:26',29,0,187.68,22.615
68,'2004-03-03T20:25:57',29,0,187.68,22.595
68,'2004-03-03T20:26:27',29,0,187.68,22.585
68,'2004-03-03T20:27:56',29,0,187.68,22.576
68,'2004-03-03T20:28:57',29,0,187.68,22.556
68,'2004-03-03T20:29:27',29,0,187.68,22.556
68,'2004-03-03T20:29:57',29,0,187.68,22.517
68,'2004-03-03T20:30:26',29,0,187.68,22.517
68,'2004-03-03T20:30:56',29,0,187.68,22.507
68,'2004-03-03T20:31:27',29,0,187.68,22.497
68,'2004-03-03T20:31:57',29,0,187.68,22.478
68,'2004-03-03T20:32:27',29,0,187.68,22.478
68,'2004-03-03T20:33:27',29,0,187.68,22.497
68,'2004-03-03T20:33:57',29,0,187.68,22.497
68,'2004-03-03T20:34:57',29,0,187.68,22.497
68,'2004-03-03T20:35:27',29,0,187.68,22.497
68,'2004-03-03T20:35:57',29,0,187.68,22.497
68,'2004-03-03T20:36:27',29,0,187.68,22.487
68,'2004-03-03T20:36:57',29,0,187.68,22.478
68,'2004-03-03T20:38:26',29,0,187.68,22.487
68,'2004-03-03T20:39:27',29,0,187.68,22.478
68,'2004-03-03T20:39:56',29,0,187.68,22.468
68,'2004-03-03T20:40:27',29,0,187.68,22.468
68,'2004-03-03T20:40:57',29,0,187.68,22.478
68,'2004-03-03T20:43:27',29,0,187.68,22.438
68,'2004-03-03T20:43:56',29,0,187.68,22.448
68,'2004-03-03T20:44:26',29,0,187.68,22.448
68,'2004-03-03T20:44:56',29,0,187.68,22.438
68,'2004-03-03T20:45:27',29,0,187.68,22.448
68,'2004-03-03T20:45:56',29,0,187.68,22.438
68,'2004-03-03T20:46:56',29,0,187.68,22.438
68,'2004-03-03T20:47:26',29,0,187.68,22.429
68,'2004-03-03T20:49:27',29,0,187.68,22.389
68,'2004-03-03T20:50:26',29,0,187.68,22.38
68,'2004-03-03T20:50:57',29,0,187.68,22.38
68,'2004-03-03T20:51:26',29,0,187.68,22.38
68,'2004-03-03T20:51:56',29,0,187.68,22.35
68,'2004-03-03T20:53:27',29,0,187.68,22.331
68,'2004-03-03T20:53:56',29,0,187.68,22.331
68,'2004-03-03T20:54:57',29,0,187.68,22.291
68,'2004-03-03T20:55:27',29,0,187.68,22.291
68,'2004-03-03T20:55:57',29,0,187.68,22.291
68,'2004-03-03T20:57:27',29,0,187.68,22.301
68,'2004-03-03T20:57:56',29,0,187.68,22.301
68,'2004-03-03T20:58:27',29,0,187.68,22.291
68,'2004-03-03T20:58:57',29,0,187.68,22.282
68,'2004-03-03T20:59:57',29,0,187.68,22.282
68,'2004-03-03T21:00:27',29,0,187.68,22.301
68,'2004-03-03T21:00:57',29,0,187.68,22.291
68,'2004-03-03T21:01:26',29,0,187.68,22.291
68,'2004-03-03T21:01:57',29,0,187.68,22.282
68,'2004-03-03T21:03:27',29,0,187.68,22.242
68,'2004-03-03T21:03:57',29,0,187.68,22.233
68,'2004-03-03T21:04:56',29,0,187.68,22.233
68,'2004-03-03T21:05:57',29,0,187.68,22.223
68,'2004-03-03T21:06:27',29,0,187.68,22.203
68,'2004-03-03T21:06:56',29,0,187.68,22.203
68,'2004-03-03T21:07:27',29,0,187.68,22.213
68,'2004-03-03T21:07:57',29,0,187.68,22.203
68,'2004-03-03T21:08:27',29,0,187.68,22.213
68,'2004-03-03T21:09:27',29,0,187.68,22.203
68,'2004-03-03T21:09:56',29,0,187.68,22.203
68,'2004-03-03T21:10:27',29,0,187.68,22.203
68,'2004-03-03T21:11:27',29,0,187.68,22.184
68,'2004-03-03T21:11:57',29,0,187.68,22.144
68,'2004-03-03T21:12:27',29,0,187.68,22.144
68,'2004-03-03T21:12:56',29,0,187.68,22.154
68,'2004-03-03T21:13:57',29,0,187.68,22.144
68,'2004-03-03T21:14:57',29,0,187.68,22.144
68,'2004-03-03T21:15:26',29,0,187.68,22.144
68,'2004-03-03T21:15:57',29,0,187.68,22.135
68,'2004-03-03T21:16:57',29,0,187.68,22.135
68,'2004-03-03T21:17:27',29,0,187.68,22.125
68,'2004-03-03T21:17:56',29,0,187.68,22.086
68,'2004-03-03T21:18:27',29,0,187.68,22.086
68,'2004-03-03T21:18:56',29,0,187.68,22.105
68,'2004-03-03T21:21:27',29,0,187.68,22.086
68,'2004-03-03T21:21:57',29,0,187.68,22.086
68,'2004-03-03T21:22:27',29,0,187.68,22.086
68,'2004-03-03T21:22:56',29,0,187.68,22.076
68,'2004-03-03T21:23:27',29,0,187.68,22.046
68,'2004-03-03T21:23:57',29,0,187.68,22.056
68,'2004-03-03T21:24:26',29,0,187.68,22.056
68,'2004-03-03T21:24:56',29,0,187.68,22.056
68,'2004-03-03T21:25:57',29,0,187.68,22.027
68,'2004-03-03T21:26:26',29,0,187.68,22.046
68,'2004-03-03T21:26:56',29,0,187.68,22.046
68,'2004-03-03T21:27:57',29,0,187.68,22.017
68,'2004-03-03T21:28:27',29,0,187.68,22.027
68,'2004-03-03T21:28:57',29,0,187.68,22.017
68,'2004-03-03T21:29:26',29,0,187.68,22.017
68,'2004-03-03T21:29:56',29,0,187.68,21.978
68,'2004-03-03T21:30:57',29,0,187.68,21.939
68,'2004-03-03T21:31:26',29,0,187.68,21.958
68,'2004-03-03T21:31:57',29,0,187.68,21.968
68,'2004-03-03T21:32:26',29,0,187.68,21.968
68,'2004-03-03T21:32:57',29,0,187.68,21.968
68,'2004-03-03T21:33:56',29,0,187.68,21.988
68,'2004-03-03T21:34:26',29,0,187.68,21.978
68,'2004-03-03T21:34:57',29,0,187.68,21.948
68,'2004-03-03T21:35:27',29,0,187.68,21.939
68,'2004-03-03T21:35:56',29,0,187.68,21.919
68,'2004-03-03T21:36:56',29,0,187.68,21.929
68,'2004-03-03T21:38:26',29,0,187.68,21.929
68,'2004-03-03T21:39:28',29,0,187.68,21.929
68,'2004-03-03T21:39:57',29,0,187.68,21.919
68,'2004-03-03T21:40:27',29,0,187.68,21.939
68,'2004-03-03T21:40:57',29,0,187.68,21.929
68,'2004-03-03T21:41:27',29,0,187.68,21.929
68,'2004-03-03T21:41:57',29,0,187.68,21.929
68,'2004-03-03T21:42:26',29,0,187.68,21.929
68,'2004-03-03T21:42:56',29,0,187.68,21.909
68,'2004-03-03T21:43:56',29,0,187.68,21.86
68,'2004-03-03T21:44:27',29,0,187.68,21.85
68,'2004-03-03T21:44:57',29,0,187.68,21.87
68,'2004-03-03T21:45:27',29,0,187.68,21.88
68,'2004-03-03T21:45:57',29,0,187.68,21.87
68,'2004-03-03T21:46:27',29,0,187.68,21.86
68,'2004-03-03T21:46:57',29,0,187.68,21.831
68,'2004-03-03T21:47:57',29,0,187.68,21.811
68,'2004-03-03T21:48:27',29,0,187.68,21.811
68,'2004-03-03T21:48:57',29,0,187.68,21.811
68,'2004-03-03T21:49:27',29,0,187.68,21.811
68,'2004-03-03T21:49:57',29,0,187.68,21.811
68,'2004-03-03T21:51:00',29,0,187.68,21.782
68,'2004-03-03T21:51:27',29,0,187.68,21.801
68,'2004-03-03T21:52:27',29,0,187.68,21.811
68,'2004-03-03T21:52:57',29,0,187.68,21.811
68,'2004-03-03T21:54:57',29,0,187.68,21.821
68,'2004-03-03T21:55:26',29,0,187.68,21.831
68,'2004-03-03T21:55:57',29,0,187.68,21.831
68,'2004-03-03T21:58:26',29,0,187.68,21.811
68,'2004-03-03T21:59:27',29,0,187.68,21.811
68,'2004-03-03T21:59:57',29,0,187.68,21.801
68,'2004-03-03T22:00:27',29,0,187.68,21.743
68,'2004-03-03T22:01:26',29,0,187.68,21.713
68,'2004-03-03T22:02:27',29,0,187.68,21.752
68,'2004-03-03T22:03:27',29,0,187.68,21.782
68,'2004-03-03T22:04:27',29,0,187.68,21.792
68,'2004-03-03T22:04:56',29,0,187.68,21.792
68,'2004-03-03T22:05:27',29,0,187.68,21.792
68,'2004-03-03T22:06:27',29,0,187.68,21.801
68,'2004-03-03T22:07:27',29,0,187.68,21.801
68,'2004-03-03T22:07:57',29,0,187.68,21.792
68,'2004-03-03T22:08:57',29,0,187.68,21.801
68,'2004-03-03T22:09:27',29,0,187.68,21.801
68,'2004-03-03T22:09:57',29,0,187.68,21.792
68,'2004-03-03T22:10:26',29,0,187.68,21.792
68,'2004-03-03T22:10:57',29,0,187.68,21.792
68,'2004-03-03T22:11:27',29,0,187.68,21.772
68,'2004-03-03T22:11:57',29,0,187.68,21.772
68,'2004-03-03T22:12:26',29,0,187.68,21.772
68,'2004-03-03T22:12:57',29,0,187.68,21.762
68,'2004-03-03T22:13:27',29,0,187.68,21.762
68,'2004-03-03T22:13:57',29,0,187.68,21.762
68,'2004-03-03T22:14:27',29,0,187.68,21.752
68,'2004-03-03T22:15:27',29,0,187.68,21.743
68,'2004-03-03T22:16:27',29,0,187.68,21.723
68,'2004-03-03T22:16:57',29,0,187.68,21.713
68,'2004-03-03T22:17:26',29,0,187.68,21.713
68,'2004-03-03T22:17:57',29,0,187.68,21.713
68,'2004-03-03T22:18:27',29,0,187.68,21.713
68,'2004-03-03T22:18:57',29,0,187.68,21.733
68,'2004-03-03T22:19:27',29,0,187.68,21.733
68,'2004-03-03T22:21:27',29,0,187.68,21.713
68,'2004-03-03T22:21:56',29,0,187.68,21.713
68,'2004-03-03T22:22:27',29,0,187.68,21.684
68,'2004-03-03T22:23:27',29,0,187.68,21.645
68,'2004-03-03T22:24:29',29,0,187.68,21.654
68,'2004-03-03T22:25:27',29,0,187.68,21.664
68,'2004-03-03T22:26:26',29,0,187.68,21.674
68,'2004-03-03T22:26:56',29,0,187.68,21.674
68,'2004-03-03T22:27:26',29,0,187.68,21.674
68,'2004-03-03T22:27:56',29,0,187.68,21.674
68,'2004-03-03T22:29:27',29,0,187.68,21.674
